,State,date,January,February,March,April,May,June,July,August,September,October,November,December
3379,North_Carolina,2017,45.4,50.7,50.0,63.9,67.7,73.8,78.7,75.8,70.5,62.8,50.3,42.4
3380,North_Carolina,2018,35.9,51.9,46.3,56.1,71.6,76.8,77.2,77.3,76.2,62.5,48.4,45.0
3381,North_Carolina,2019,42.0,48.1,48.8,61.1,72.2,74.2,79.0,77.0,74.9,64.6,47.4,46.6
3382,North_Carolina,2020,46.0,47.0,55.9,57.4,63.6,73.2,79.6,77.5,69.7,63.0,54.8,42.2
3383,North_Carolina,2021,40.7,42.0,52.9,58.4,65.4,73.8,77.0,77.7,70.6,64.2,48.0,50.7
3384,Arizona,1950,39.5,47.5,50.7,60.1,63.6,73.4,77.8,77.0,69.5,66.7,53.0,47.1
3385,Arizona,1951,40.6,44.2,48.3,56.3,65.2,72.0,81.4,76.9,73.0,61.0,47.6,39.8
3386,Arizona,1952,40.4,42.6,43.2,56.5,67.4,73.4,78.8,79.1,73.8,65.7,45.0,40.0
3387,Arizona,1953,45.2,43.1,50.3,55.8,59.8,74.5,80.5,77.3,73.5,60.9,51.2,38.9
3388,Arizona,1954,42.3,49.9,47.8,61.4,67.5,73.6,80.5,76.1,73.4,63.6,52.7,41.8
3389,Arizona,1955,37.0,39.0,49.1,54.4,63.6,72.7,77.0,76.9,72.6,64.4,49.3,45.4
3390,Arizona,1956,45.6,39.6,50.6,55.6,67.1,77.3,78.5,76.0,75.5,61.0,46.2,41.5
3391,Arizona,1957,42.6,50.9,50.6,55.4,61.3,76.1,80.2,77.1,72.0,59.1,45.0,44.2
3392,Arizona,1958,41.4,47.3,45.0,55.2,69.7,76.5,80.1,79.5,72.2,62.8,48.9,46.1
3393,Arizona,1959,43.2,42.8,50.3,60.5,64.4,77.9,82.0,76.5,71.1,61.5,49.4,42.8
3394,Arizona,1960,36.1,40.4,52.9,58.2,65.3,77.9,81.2,79.3,74.2,59.7,50.2,39.5
3395,Arizona,1961,42.1,46.0,49.4,57.8,65.1,77.9,80.9,77.4,69.1,59.6,46.6,39.1
3396,Arizona,1962,38.8,45.0,44.7,61.6,63.3,73.2,79.0,79.9,73.4,62.1,53.0,44.0
3397,Arizona,1963,37.3,49.2,48.6,54.5,68.2,71.6,81.5,76.7,73.9,64.6,50.3,41.1
3398,Arizona,1964,37.4,39.1,45.0,54.2,64.3,72.7,80.9,76.7,70.4,64.8,45.8,41.9
3399,Arizona,1965,43.3,43.0,46.4,54.8,61.8,69.0,78.8,77.9,68.6,63.3,52.6,42.2
3400,Arizona,1966,37.8,39.2,50.9,58.5,68.1,74.5,80.4,78.8,72.1,60.4,51.8,41.5
3401,Arizona,1967,40.2,46.0,52.5,52.3,63.9,71.5,80.1,78.1,71.6,62.8,52.8,36.2
3402,Arizona,1968,38.6,49.0,50.0,54.4,64.6,75.1,78.4,74.0,71.2,61.7,49.0,37.8
3403,Arizona,1969,44.7,42.7,45.8,57.5,67.0,72.5,80.4,81.1,73.6,57.8,49.2,44.1
3404,Arizona,1970,40.8,47.8,47.3,51.5,66.4,74.7,81.0,79.3,69.6,57.1,50.4,41.6
3405,Arizona,1971,41.0,44.1,50.6,55.4,61.5,73.8,81.8,77.0,71.1,56.3,47.9,38.1
3406,Arizona,1972,41.2,46.9,57.0,58.0,65.2,74.3,81.5,77.2,71.2,59.3,44.9,39.0
3407,Arizona,1973,37.3,43.6,44.0,53.1,66.1,74.4,79.4,78.1,70.8,61.6,49.3,43.0
3408,Arizona,1974,39.9,42.5,52.2,56.1,67.1,78.9,78.7,76.8,72.1,61.8,49.0,38.7
3409,Arizona,1975,40.0,42.5,47.0,50.3,62.1,72.8,79.3,77.8,72.0,60.3,48.5,42.1
3410,Arizona,1976,41.7,47.7,47.9,54.9,66.3,74.0,78.9,76.7,69.8,58.5,49.9,41.3
3411,Arizona,1977,39.6,46.4,46.1,58.1,61.3,76.2,80.3,79.1,73.1,63.7,51.8,46.8
3412,Arizona,1978,43.1,44.6,52.7,56.0,64.0,76.3,80.6,77.5,71.4,64.6,49.2,37.6
3413,Arizona,1979,36.5,42.3,47.9,56.4,64.1,74.2,79.7,75.6,75.3,63.8,46.2,43.8
3414,Arizona,1980,44.1,47.6,47.6,56.2,61.4,75.0,81.4,77.9,72.6,60.8,50.5,47.7
3415,Arizona,1981,45.8,47.3,48.9,60.6,65.3,78.6,80.7,79.2,72.8,59.1,52.4,45.2
3416,Arizona,1982,41.0,45.6,49.2,56.8,64.2,72.2,78.5,78.2,72.0,58.2,48.2,40.8
3417,Arizona,1983,42.6,45.2,48.8,51.3,64.0,72.4,79.3,77.2,74.8,61.5,49.2,44.1
3418,Arizona,1984,42.4,44.1,51.0,55.2,70.9,74.1,78.7,76.8,73.4,56.5,48.7,41.5
3419,Arizona,1985,40.4,42.6,49.4,60.0,66.7,76.9,80.7,78.8,67.7,60.7,47.7,43.0
3420,Arizona,1986,47.5,47.8,54.2,58.5,66.6,76.6,77.6,79.4,68.0,58.6,50.0,42.1
3421,Arizona,1987,39.9,44.3,47.4,60.6,65.1,76.3,77.6,77.0,71.3,64.8,48.4,39.1
3422,Arizona,1988,40.3,47.2,50.3,57.1,65.4,76.2,80.9,77.4,70.4,66.2,50.0,41.0
3423,Arizona,1989,39.4,45.8,55.5,64.0,67.7,75.6,81.7,77.3,73.1,61.1,51.1,42.4
3424,Arizona,1990,40.8,42.7,52.0,59.8,64.9,78.3,79.3,76.0,73.1,62.0,50.3,37.4
3425,Arizona,1991,40.7,49.2,45.8,55.5,63.2,71.6,79.3,78.5,72.3,64.1,49.0,41.8
3426,Arizona,1992,39.6,47.1,50.2,61.2,66.7,73.5,78.1,77.5,73.3,63.8,45.7,38.4
3427,Arizona,1993,43.5,44.5,51.8,58.6,67.3,74.2,78.3,77.5,71.8,61.0,47.2,41.9
3428,Arizona,1994,43.2,43.3,52.9,58.2,65.2,79.2,81.3,81.3,73.7,59.6,45.5,43.2
3429,Arizona,1995,42.1,50.9,51.3,54.9,61.7,72.1,80.3,81.4,74.6,63.1,55.0,44.7
3430,Arizona,1996,44.2,50.1,51.9,59.9,69.6,78.0,82.3,80.2,70.3,60.8,51.0,44.2
3431,Arizona,1997,42.0,44.7,55.0,56.2,70.5,73.8,79.4,79.1,75.0,60.2,51.0,39.4
3432,Arizona,1998,43.8,42.0,49.0,52.7,63.0,71.8,81.2,80.4,73.6,60.5,50.6,42.7
3433,Arizona,1999,45.4,48.0,53.0,53.2,65.3,74.5,78.3,77.8,72.6,64.2,55.1,42.0
3434,Arizona,2000,45.8,48.4,50.5,61.9,71.2,77.8,81.5,79.4,74.9,60.2,43.8,44.7
3435,Arizona,2001,40.3,44.2,51.8,57.5,70.8,77.5,79.8,79.1,75.6,64.7,52.9,40.2
3436,Arizona,2002,42.3,46.2,49.8,62.0,67.0,78.8,82.3,79.8,73.6,60.0,51.3,41.0
3437,Arizona,2003,48.8,45.5,50.6,55.6,68.3,76.3,83.8,80.0,74.8,67.3,48.8,43.0
3438,Arizona,2004,42.8,42.1,58.1,57.9,68.4,75.9,80.1,77.7,71.8,60.0,47.3,42.8
3439,Arizona,2005,45.1,46.2,49.9,57.2,67.9,74.4,82.7,77.5,73.4,62.8,52.6,43.9
3440,Arizona,2006,44.1,47.8,48.3,59.0,70.0,79.5,82.3,77.9,69.8,60.2,52.8,41.8
3441,Arizona,2007,39.0,46.7,54.5,59.3,68.4,77.3,82.0,80.5,73.8,62.4,55.3,39.9
3442,Arizona,2008,39.8,45.0,51.8,58.0,63.6,77.3,80.4,79.3,73.6,62.9,53.3,42.4
3443,Arizona,2009,45.2,46.6,52.5,57.0,70.8,73.0,82.8,79.7,74.1,59.4,52.9,39.0
3444,Arizona,2010,42.2,44.3,49.2,56.1,63.1,75.9,81.8,79.0,75.4,62.7,48.3,46.7
3445,Arizona,2011,41.5,41.7,53.3,58.9,63.2,75.7,80.8,82.2,74.6,62.8,49.4,39.9
3446,Arizona,2012,45.3,45.6,51.6,60.6,69.3,78.7,80.0,80.5,73.7,63.8,53.8,42.4
3447,Arizona,2013,38.6,42.2,54.8,59.4,67.4,79.5,81.0,78.5,72.4,58.8,51.3,41.5
3448,Arizona,2014,46.5,50.0,53.9,59.1,66.8,77.7,81.4,76.5,74.2,64.9,51.7,44.3
3449,Arizona,2015,45.1,52.0,56.3,58.4,62.9,78.4,78.6,80.6,75.0,64.5,48.3,40.9
3450,Arizona,2016,41.8,50.6,54.9,58.5,64.6,80.3,82.4,77.5,71.6,66.1,53.1,44.7
3451,Arizona,2017,42.3,49.4,56.6,59.9,66.1,79.8,81.5,79.1,72.4,65.1,57.6,46.6
3452,Arizona,2018,47.6,46.7,52.3,62.9,68.5,78.6,82.3,80.2,76.0,59.9,49.4,42.8
3453,Arizona,2019,42.4,40.9,51.7,60.3,60.7,75.2,81.9,81.9,73.8,60.0,52.1,42.2
3454,Arizona,2020,43.7,45.9,51.0,59.3,70.5,76.8,82.8,84.1,75.6,66.2,53.5,42.0
3455,Arizona,2021,42.6,46.5,49.5,61.2,68.0,80.7,81.4,79.5,74.8,60.0,55.8,45.6
3456,California,1950,37.6,46.2,48.4,56.3,60.9,67.0,75.8,74.4,67.7,61.4,53.6,48.2
3457,California,1951,42.2,44.5,48.1,55.1,61.3,68.5,74.7,73.1,70.7,58.6,49.1,40.8
3458,California,1952,38.7,44.0,43.6,54.4,63.0,64.3,75.6,74.3,70.6,63.7,46.7,42.2
3459,California,1953,47.0,45.3,48.1,52.7,55.4,64.5,76.2,71.8,71.0,58.9,51.2,44.0
3460,California,1954,42.7,48.7,46.0,57.5,63.6,66.4,75.8,70.4,67.4,59.3,51.3,41.8
3461,California,1955,38.0,41.7,48.0,49.6,59.6,67.2,71.7,74.9,69.3,61.0,48.4,45.1
3462,California,1956,44.4,40.7,49.0,53.2,60.8,68.7,74.1,71.4,70.2,57.4,49.8,43.9
3463,California,1957,38.7,48.1,49.7,54.0,58.9,71.3,74.7,72.1,69.3,56.7,47.2,44.4
3464,California,1958,44.0,48.4,44.7,53.2,64.1,67.9,74.3,77.1,70.4,63.6,50.5,48.5
3465,California,1959,45.7,43.5,52.1,58.8,59.3,71.0,78.1,73.7,67.2,62.1,51.7,44.2
3466,California,1960,40.3,44.0,51.9,54.8,60.1,73.1,77.2,73.9,70.8,59.3,48.2,43.0
3467,California,1961,44.3,47.3,48.2,55.4,58.5,72.4,76.8,75.3,66.6,59.4,47.6,41.9
3468,California,1962,41.3,43.6,45.0,58.2,58.0,68.2,73.8,73.8,69.6,59.8,51.7,45.5
3469,California,1963,40.5,52.0,47.1,49.0,61.4,65.8,72.4,72.8,70.7,61.0,49.2,43.1
3470,California,1964,41.0,44.0,46.2,52.5,58.2,66.3,74.8,74.0,66.9,63.8,46.1,45.0
3471,California,1965,43.6,45.7,48.4,52.8,59.3,64.7,73.3,73.7,64.6,63.0,50.7,40.6
3472,California,1966,40.8,42.1,49.9,57.8,63.8,68.8,72.9,75.8,69.0,60.4,51.0,43.8
3473,California,1967,43.5,46.6,48.0,44.9,60.8,66.1,76.8,77.8,70.8,61.6,53.4,39.6
3474,California,1968,41.7,50.1,50.4,54.0,60.5,70.0,75.4,70.9,69.1,59.4,49.6,40.0
3475,California,1969,42.8,41.5,47.0,53.4,63.7,66.8,75.2,76.1,70.9,56.4,51.0,45.1
3476,California,1970,44.7,48.3,49.4,49.9,62.7,69.4,76.5,75.1,67.7,58.0,50.9,41.2
3477,California,1971,42.8,45.1,48.0,51.8,57.3,66.8,75.7,76.0,68.5,55.9,47.9,38.7
3478,California,1972,39.9,46.9,54.4,53.8,62.2,69.8,76.5,74.0,66.6,57.3,46.7,39.0
3479,California,1973,40.2,45.8,44.9,53.9,64.3,71.0,75.1,73.3,67.5,58.9,47.9,44.8
3480,California,1974,41.5,44.4,49.3,52.5,61.4,70.8,74.2,73.7,71.8,60.5,49.5,42.0
3481,California,1975,42.5,43.8,46.0,47.1,60.8,68.0,73.8,72.1,71.0,57.5,47.9,44.7
3482,California,1976,44.4,46.0,47.3,50.8,63.2,67.9,74.7,69.8,68.0,60.6,53.1,43.9
3483,California,1977,41.3,48.8,45.3,56.6,54.8,71.4,74.8,75.0,67.8,61.2,51.3,47.4
3484,California,1978,45.4,46.5,52.6,51.5,61.1,69.0,74.8,73.8,66.7,63.7,47.0,39.2
3485,California,1979,40.1,43.4,49.2,53.6,62.5,69.6,74.5,71.9,72.2,61.1,48.2,45.7
3486,California,1980,45.9,48.8,47.3,54.5,58.2,65.5,75.4,73.0,68.6,61.4,51.2,47.1
3487,California,1981,46.7,47.7,48.7,56.5,61.9,73.2,75.5,75.8,70.4,56.7,51.8,46.7
3488,California,1982,40.4,46.9,46.8,52.1,61.8,66.4,73.1,73.9,67.1,58.4,46.7,42.5
3489,California,1983,44.2,46.8,48.6,49.8,61.3,67.5,71.9,73.7,71.0,61.4,49.2,45.2
3490,California,1984,45.4,46.1,52.0,52.9,65.3,68.2,77.0,74.9,72.2,56.2,47.6,40.8
3491,California,1985,41.7,45.2,46.4,58.2,61.2,72.3,77.2,73.0,64.4,58.9,46.0,43.4
3492,California,1986,48.8,48.8,53.6,54.6,62.2,71.2,72.9,76.0,63.5,59.1,51.7,44.1
3493,California,1987,41.4,46.2,48.6,59.3,63.5,71.0,70.9,74.3,69.8,64.0,49.4,40.9
3494,California,1988,42.7,48.5,51.6,55.2,60.3,68.2,77.6,74.6,69.4,64.6,49.8,42.5
3495,California,1989,40.9,42.7,51.8,60.0,61.4,69.5,75.3,72.1,68.1,58.9,51.8,44.8
3496,California,1990,43.1,42.7,51.4,58.4,60.2,69.4,76.4,73.7,69.9,62.0,50.0,38.4
3497,California,1991,43.6,51.5,44.8,52.7,57.9,66.2,75.4,73.2,72.2,64.5,51.6,44.0
3498,California,1992,43.2,49.1,50.8,58.9,67.0,69.0,73.8,76.2,70.8,62.6,49.5,40.3
3499,California,1993,41.3,44.0,52.9,55.2,62.3,68.0,72.2,73.2,69.5,61.4,48.8,43.1
3500,California,1994,45.7,43.7,52.9,55.9,61.3,70.9,76.5,75.8,69.8,58.6,42.9,42.1
3501,California,1995,44.7,51.3,48.9,52.9,58.4,66.1,74.2,75.0,71.2,62.2,55.9,46.4
3502,California,1996,45.6,48.8,51.5,56.8,62.5,70.4,78.1,76.7,68.4,59.2,51.1,45.6
3503,California,1997,44.5,46.6,54.0,55.6,67.6,68.4,74.0,74.9,70.8,59.0,51.6,42.4
3504,California,1998,45.1,43.6,49.2,51.6,54.9,65.2,76.0,77.2,69.2,57.7,48.8,42.0
3505,California,1999,45.0,44.9,47.5,51.3,60.4,67.8,73.3,72.6,70.7,63.7,53.0,45.3
3506,California,2000,45.8,47.2,50.2,57.8,63.9,72.2,73.5,75.0,69.1,58.4,46.0,46.5
3507,California,2001,42.3,43.1,52.6,52.0,68.6,71.4,74.2,76.0,71.2,63.6,51.6,42.8
3508,California,2002,42.4,48.2,48.5,56.0,61.5,71.2,77.4,74.4,70.9,59.4,52.3,44.0
3509,California,2003,50.0,45.7,51.4,50.0,62.0,71.2,78.7,75.0,72.9,65.4,46.8,44.0
3510,California,2004,43.5,44.2,56.9,57.3,63.2,70.4,76.1,74.8,69.4,58.2,47.7,44.6
3511,California,2005,44.1,47.1,51.1,53.0,62.2,66.2,78.4,75.8,66.9,59.9,52.4,46.1
3512,California,2006,44.6,47.7,44.0,53.0,64.6,73.2,79.3,73.8,69.5,58.8,51.3,43.9
3513,California,2007,41.5,46.7,54.4,56.3,64.1,70.5,76.9,76.1,67.5,58.6,53.3,41.2
3514,California,2008,41.1,45.8,50.3,54.4,61.7,71.1,76.5,76.6,71.8,61.8,53.9,42.0
3515,California,2009,46.9,45.2,49.2,54.3,66.7,67.5,77.6,74.8,73.0,58.1,50.9,41.8
3516,California,2010,45.2,46.8,49.0,50.9,56.9,69.1,76.1,73.4,70.4,60.5,48.6,45.8
3517,California,2011,45.2,43.4,48.7,53.4,57.6,66.9,74.2,75.2,72.2,61.4,48.2,42.8
3518,California,2012,46.5,46.5,48.8,55.8,63.9,69.3,74.7,77.8,73.1,62.2,52.5,43.0
3519,California,2013,42.1,45.3,53.8,58.2,63.8,72.4,78.0,74.4,69.3,58.5,51.9,44.1
3520,California,2014,50.1,49.8,53.5,57.7,64.6,71.9,78.4,74.9,72.2,64.4,53.1,46.8
3521,California,2015,48.6,53.2,56.9,56.7,60.8,74.4,75.0,76.5,72.1,65.0,47.6,42.3
3522,California,2016,44.5,51.8,52.5,57.9,62.2,73.5,76.8,76.2,69.5,60.5,52.8,43.4
3523,California,2017,42.2,47.3,53.4,55.6,63.4,72.8,78.8,77.9,69.8,62.0,53.4,47.5
3524,California,2018,48.9,46.6,49.0,57.2,63.0,71.4,79.6,76.4,71.1,60.9,52.6,44.8
3525,California,2019,46.1,40.6,48.9,58.2,58.6,71.1,75.5,76.8,68.9,58.8,53.0,44.4
3526,California,2020,45.3,49.2,48.0,56.6,64.6,70.4,76.6,78.9,74.0,66.2,50.9,45.5
3527,California,2021,45.5,47.4,48.2,58.3,64.5,74.9,79.8,77.0,72.1,58.2,54.8,43.5
0,Iowa,1950,16.7,21.1,29.6,41.5,59.0,67.7,69.0,66.8,62.0,56.3,31.3,16.9
1,Iowa,1951,16.0,22.8,26.1,43.3,61.4,64.4,71.3,69.4,58.7,50.6,29.2,18.6
2,Iowa,1952,18.6,29.8,30.5,48.8,58.6,73.3,73.9,69.0,63.8,46.1,36.7,24.4
3,Iowa,1953,20.6,26.3,35.5,42.8,59.1,72.3,73.8,72.2,63.7,56.7,39.6,26.7
4,Iowa,1954,17.1,35.6,31.1,51.5,54.8,72.0,76.6,71.0,65.2,50.3,39.7,26.2
5,Iowa,1955,19.1,19.3,32.5,55.2,62.7,66.3,78.9,76.1,65.4,51.9,29.1,18.5
6,Iowa,1956,17.2,21.4,32.6,45.4,61.5,73.8,71.9,72.0,62.2,57.7,35.2,26.4
7,Iowa,1957,13.1,28.3,34.3,48.3,58.2,68.1,77.1,71.9,59.9,48.2,33.8,29.3
8,Iowa,1958,22.0,15.6,32.7,48.3,61.5,65.4,69.6,71.9,63.6,53.8,38.6,19.3
9,Iowa,1959,13.2,19.2,33.9,48.1,62.0,70.8,71.6,75.4,62.7,47.0,27.6,31.2
10,Iowa,1960,18.9,18.7,19.6,49.8,58.9,66.7,71.9,72.3,64.4,51.5,38.2,22.3
11,Iowa,1961,18.4,27.4,35.5,42.8,56.6,68.6,71.9,71.4,61.0,52.9,35.5,18.2
12,Iowa,1962,12.4,20.2,27.8,46.6,65.8,68.3,70.9,70.9,59.8,53.6,38.3,23.1
13,Iowa,1963,8.2,18.7,38.7,51.2,59.2,72.7,74.0,70.1,64.1,61.5,40.8,13.1
14,Iowa,1964,25.4,26.9,31.0,49.2,65.0,69.3,75.8,68.4,62.1,49.6,39.4,20.2
15,Iowa,1965,16.6,18.7,22.8,47.2,63.8,68.3,72.5,69.9,58.8,52.7,37.6,31.8
16,Iowa,1966,11.1,22.5,39.1,44.2,56.3,68.7,76.0,68.2,60.5,50.9,36.3,22.8
17,Iowa,1967,21.2,19.4,38.1,49.6,55.6,68.2,70.4,67.6,60.1,49.4,34.0,25.9
18,Iowa,1968,18.5,21.2,41.6,50.2,56.0,70.6,72.4,71.5,61.8,52.4,34.6,20.7
19,Iowa,1969,13.8,23.4,26.6,49.8,60.6,64.3,73.9,71.8,62.9,47.8,36.2,21.5
20,Iowa,1970,9.5,23.5,30.6,49.3,63.1,70.0,73.7,71.5,62.9,50.5,35.2,23.3
21,Iowa,1971,12.4,20.4,31.8,49.6,56.8,74.2,69.9,70.0,64.9,56.5,37.1,25.6
22,Iowa,1972,14.7,17.9,34.4,46.3,61.0,68.2,71.5,71.1,62.9,47.4,33.5,17.0
23,Iowa,1973,20.4,25.5,42.1,46.7,57.2,70.8,73.2,72.9,62.2,56.2,37.6,20.1
24,Iowa,1974,16.9,24.9,36.9,50.6,57.9,66.6,77.0,68.0,58.3,51.9,36.8,25.4
25,Iowa,1975,19.6,20.1,26.9,43.5,62.8,69.2,74.3,73.4,58.7,53.9,40.2,26.1
26,Iowa,1976,19.3,32.5,37.0,52.2,57.6,69.3,74.5,71.0,62.4,45.4,29.5,17.6
27,Iowa,1977,6.2,26.5,41.6,55.0,67.1,70.9,76.6,68.4,63.7,49.4,35.2,19.7
28,Iowa,1978,8.0,11.8,30.9,48.2,59.6,69.8,72.7,71.2,67.5,49.8,35.0,19.3
29,Iowa,1979,4.6,10.7,31.8,44.6,58.7,69.0,72.2,70.9,64.2,51.1,34.8,29.0
30,Iowa,1980,20.4,18.9,31.8,49.3,61.2,69.6,76.7,73.3,64.3,47.8,38.6,24.2
31,Iowa,1981,22.8,27.1,39.5,54.4,57.8,70.2,73.3,69.6,62.7,48.9,39.7,21.6
32,Iowa,1982,7.3,20.1,32.8,44.3,62.4,64.5,74.1,70.0,61.8,52.0,35.0,28.7
33,Iowa,1983,23.3,28.8,35.9,42.6,55.9,69.6,77.2,78.1,64.2,51.0,37.6,7.6
34,Iowa,1984,17.6,31.5,28.3,46.4,56.9,70.5,72.2,73.4,61.1,52.2,37.4,25.7
35,Iowa,1985,14.0,19.6,40.1,53.6,63.2,66.5,72.7,67.9,62.7,50.6,28.5,11.4
36,Iowa,1986,23.2,19.8,39.9,51.9,60.9,71.4,75.3,67.0,64.7,51.3,31.3,26.0
37,Iowa,1987,24.4,33.8,40.4,52.9,65.3,73.0,76.3,69.9,62.8,46.3,41.0,28.1
38,Iowa,1988,15.6,18.7,37.8,48.5,65.2,73.8,75.5,75.8,64.7,46.0,37.4,25.4
39,Iowa,1989,29.1,14.1,33.7,49.3,59.1,67.7,75.0,71.2,60.5,52.2,33.5,13.8
40,Iowa,1990,29.7,27.8,39.6,48.1,56.4,70.3,72.3,71.7,66.2,50.4,41.2,19.8
41,Iowa,1991,13.4,29.2,39.2,51.4,64.2,73.0,73.6,71.6,62.4,49.7,28.2,27.1
42,Iowa,1992,27.2,32.0,39.0,46.0,60.1,67.4,68.3,65.7,60.8,50.6,33.0,24.0
43,Iowa,1993,17.6,18.9,31.0,45.0,59.2,66.9,71.9,71.6,57.4,49.2,33.8,25.5
44,Iowa,1994,10.5,17.2,38.0,49.2,60.6,70.9,70.3,68.6,64.3,53.5,39.4,27.0
45,Iowa,1995,18.3,25.4,37.0,44.8,56.5,69.9,73.9,76.2,60.2,50.7,30.3,23.9
46,Iowa,1996,15.8,23.2,29.9,45.7,56.4,69.5,70.5,70.0,60.7,51.7,29.0,19.6
47,Iowa,1997,14.6,25.0,37.2,44.3,54.2,70.4,73.4,69.5,64.2,52.1,32.9,27.4
48,Iowa,1998,23.5,34.8,32.8,49.7,65.0,67.1,73.8,72.9,68.2,53.1,40.7,29.4
49,Iowa,1999,17.0,32.9,36.3,50.0,60.5,68.9,76.8,70.0,61.3,50.9,44.3,27.0
50,Iowa,2000,21.6,32.5,43.1,49.4,62.8,67.7,72.2,72.7,64.6,54.8,32.2,10.0
51,Iowa,2001,20.8,18.1,30.2,52.7,60.9,68.3,75.1,72.5,61.2,50.2,48.0,30.7
52,Iowa,2002,28.6,29.8,31.0,48.9,56.8,72.4,76.5,70.9,65.3,46.2,34.7,28.9
53,Iowa,2003,19.1,20.4,35.1,50.4,57.9,67.3,73.1,74.1,61.1,52.4,35.9,28.2
54,Iowa,2004,17.7,22.7,40.8,51.1,60.7,67.0,70.5,66.2,66.4,51.9,40.6,26.6
55,Iowa,2005,18.9,31.2,36.0,53.4,57.8,72.6,74.7,71.5,67.6,52.6,39.6,19.5
56,Iowa,2006,32.4,25.1,36.5,53.8,60.6,70.0,75.9,72.1,60.0,47.9,39.3,31.1
57,Iowa,2007,21.6,15.5,41.8,46.7,64.7,70.4,73.7,74.2,64.7,55.9,37.2,20.3
58,Iowa,2008,16.6,17.0,32.6,46.0,57.4,69.3,73.1,69.9,63.5,50.7,37.3,17.6
59,Iowa,2009,13.2,26.7,37.1,47.0,59.8,68.9,68.0,68.3,63.3,44.9,43.4,19.8
60,Iowa,2010,13.6,17.3,38.4,55.2,59.9,70.8,74.6,74.4,63.1,53.9,38.0,19.1
61,Iowa,2011,14.8,22.6,35.1,47.6,59.1,69.6,78.0,72.0,60.2,53.4,39.4,29.1
62,Iowa,2012,26.5,29.6,51.6,52.4,65.0,71.4,79.6,71.0,62.1,48.8,39.2,27.7
63,Iowa,2013,22.0,24.2,29.0,43.8,59.0,68.9,72.3,71.9,67.0,50.5,33.9,17.4
64,Iowa,2014,14.2,13.2,29.7,47.5,60.0,70.2,68.8,71.2,62.0,51.2,29.3,28.2
65,Iowa,2015,21.6,14.5,37.3,51.1,60.0,69.4,72.0,68.9,68.4,53.0,42.0,33.0
66,Iowa,2016,19.6,28.6,42.4,50.1,59.5,73.0,72.8,72.0,67.3,55.3,45.1,22.9
67,Iowa,2017,24.2,34.5,37.5,51.1,58.5,71.1,74.7,67.8,66.7,53.3,36.2,24.4
68,Iowa,2018,17.8,20.5,35.2,39.3,67.0,73.1,73.1,71.8,65.9,48.2,30.0,28.0
69,Iowa,2019,18.7,15.3,31.1,49.2,56.6,69.3,75.1,69.6,68.2,47.1,32.4,29.2
70,Iowa,2020,23.1,24.9,40.3,46.7,57.6,72.9,75.3,71.9,61.9,46.0,42.0,27.2
71,Iowa,2021,23.9,12.5,42.3,49.4,59.0,73.5,73.4,72.9,66.6,55.5,39.2,31.9
0,Montana,1950,-2.3,23.9,24.4,36.9,46.5,55.8,62.6,61.5,52.7,45.1,26.1,24.6
1,Montana,1951,13.3,20.4,18.4,37.5,50.9,52.4,65.4,61.4,50.1,39.4,27.9,12.1
2,Montana,1952,11.8,21.8,22.7,45.6,51.5,59.0,63.3,63.8,57.5,44.6,27.7,23.8
3,Montana,1953,27.4,26.5,32.2,35.6,46.3,56.9,66.2,64.8,56.4,47.8,36.1,26.9
4,Montana,1954,10.8,33.4,23.4,37.3,49.1,54.6,67.7,62.6,53.4,41.7,38.1,26.4
5,Montana,1955,18.7,16.5,21.5,39.1,48.4,56.9,65.1,66.2,52.9,45.4,17.6,15.9
6,Montana,1956,14.9,16.6,29.1,38.0,51.2,61.5,65.1,62.1,54.9,43.8,30.5,24.9
7,Montana,1957,5.4,19.9,29.7,38.6,52.2,57.8,67.4,63.8,54.2,40.0,29.7,29.8
8,Montana,1958,27.0,22.2,26.8,40.2,57.2,56.7,61.9,67.1,54.8,45.3,29.0,22.9
9,Montana,1959,16.5,13.6,32.9,39.9,46.2,60.4,65.9,63.3,52.0,40.3,24.5,27.6
10,Montana,1960,15.8,18.3,27.2,39.9,49.6,58.4,69.8,62.6,55.5,44.8,29.6,22.2
11,Montana,1961,24.2,30.7,34.7,37.5,51.1,64.9,67.4,69.1,48.1,42.1,27.0,16.9
12,Montana,1962,15.0,19.8,24.5,44.3,49.2,58.7,62.4,62.8,53.2,46.3,35.0,27.1
13,Montana,1963,8.4,29.6,34.9,39.8,50.1,58.3,65.6,65.3,60.0,49.5,32.6,18.8
14,Montana,1964,22.6,26.2,25.3,40.0,50.7,57.4,67.6,61.2,50.7,45.6,27.4,11.7
15,Montana,1965,18.8,20.7,17.6,40.3,47.9,56.8,65.0,63.1,43.6,47.9,30.7,24.3
16,Montana,1966,12.3,19.4,32.2,37.3,52.4,57.0,67.8,62.4,58.8,43.5,27.1,22.4
17,Montana,1967,22.5,25.7,26.4,35.4,47.6,56.4,66.3,66.4,59.2,44.6,30.2,17.6
18,Montana,1968,16.5,25.7,36.7,38.0,47.2,56.5,65.0,60.8,53.8,43.2,30.8,13.9
19,Montana,1969,3.4,16.9,24.0,45.1,51.9,55.5,63.6,67.0,56.9,36.4,33.7,24.4
20,Montana,1970,14.6,26.5,25.9,35.1,50.3,61.6,67.0,66.6,51.0,39.8,27.9,18.0
